"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","enzyme binding","GO:0019899","0.00001190594196555053","4.924236238708723","2169","98","28","24018","MBP,H1-4,H2AX,H1-5,ACTB,SYN1,HNRNPA2B1,ACTBL2,CYCS,MAP2,ANK2,THY1,ALDOA,MAPT,RPS27A,HNRNPC,SFPQ,HSPA8,FKBP1A,NPM1,HNRNPD,SLC25A5,CFL1,SPTBN1,SRCIN1,SYNGAP1,VDAC1,MECP2"
"GO:MF","structural constituent of cytoskeleton","GO:0005200","0.00001744833930720742","4.758245901887458","79","98","7","24018","ACTB,ACTBL2,ANK2,TUBB3,TUBA3A,SPTBN1,SPTBN2"
"GO:MF","binding","GO:0005488","0.000034788565337289263","4.458563480966293","16291","98","89","24018","MBP,H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,ACTA1,H2BC21,ACTB,H1-1,SYN1,BSN,HNRNPA2B1,H4C1,H1-0,MAP6,H3F4,MAP1B,MAP1A,ACTBL2,H2BC3,KRT18,CYCS,MAP2,H2AJ,H1-3,SYNPO,CAMK2A,KRT10,BASP1,KRT19,TPPP,PCLO,PSIP1,RPL6,ANK2,TNNC2,RPL23A,TUBB3,THY1,ALDOA,MAPT,SNRPD2,KRT5,CALML3,RPS27A,ATP5ME,HNRNPC,COX5B,SFPQ,TUBA3A,KRT1,HSPA8,FKBP1A,ACO2,PSD3,NPM1,HNRNPD,DMTN,NOLC1,RPL19,BAIAP2,EEF1A1,MATR3,HSPE1,KRT17,SLC25A5,SHANK2,HIST2H2AA1,ATP1A2,HNRNPA3,VAMP2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,RPL7A,MAP4,VDAC1,IQSEC2,MECP2,HNRNPL"
"GO:MF","cytoskeletal protein binding","GO:0008092","0.00003947783365777802","4.40364668721533","979","98","18","24018","ACTB,SYN1,MAP6,MAP1B,MAP1A,MAP2,SYNPO,TPPP,ANK2,TNNC2,MAPT,DMTN,VAMP2,CFL1,SPTBN1,SPTBN2,DBN1,MAP4"
"GO:MF","chromatin binding","GO:0003682","0.00004298745673816627","4.366658248236173","668","98","15","24018","H1-4,H2AX,H1-2,H1-5,HP1BP3,H1-1,H1-0,H2AJ,H1-3,PSIP1,SFPQ,NPM1,HNRNPD,HIST2H2AA1,MECP2"
"GO:MF","calmodulin binding","GO:0005516","0.0006196413294225059","3.2078596229633045","192","98","8","24018","MBP,MAP6,MAP2,CAMK2A,BASP1,EEF1A1,VAMP2,SPTBN1"
"GO:MF","actin binding","GO:0003779","0.0007630513770850443","3.117446219537463","431","98","11","24018","SYN1,MAP1B,MAP1A,MAP2,SYNPO,TNNC2,DMTN,CFL1,SPTBN1,SPTBN2,DBN1"
"GO:MF","phospholipid binding","GO:0005543","0.0019032708194490053","2.7204994108595604","474","98","11","24018","MAP1B,PCLO,THY1,HSPA8,PSD3,NPM1,VAMP2,CFL1,SPTBN1,SPTBN2,VDAC1"
"GO:MF","structural constituent of postsynapse","GO:0099186","0.0021491671762781483","2.6677298009295733","27","98","4","24018","ACTB,ACTBL2,SHANK2,SPTBN2"
"GO:MF","protein dimerization activity","GO:0046983","0.0031575934950013747","2.50064378130722","1066","98","16","24018","H2BC1,H2AX,H2BC21,H4C1,H3F4,H2BC3,H2AJ,CAMK2A,KRT10,TPPP,SFPQ,KRT1,NOLC1,HIST2H2AA1,ATP1A2,BCAS1"
"GO:MF","DNA binding","GO:0003677","0.012907290276002358","1.889164922853652","2396","98","24","24018","H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,H2BC21,H1-1,HNRNPA2B1,H4C1,H1-0,H3F4,H2BC3,H2AJ,H1-3,BASP1,PSIP1,MAPT,SFPQ,NPM1,HNRNPD,HIST2H2AA1,MECP2,HNRNPL"
"GO:MF","cytoskeletal regulatory protein binding","GO:0005519","0.024902295594008913","1.6037606160425257","3","98","2","24018","MAP1B,MAP2"
"GO:MF","nucleic acid binding","GO:0003676","0.02776341388717816","1.556527132554188","4699","98","36","24018","H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,H2BC21,H1-1,HNRNPA2B1,H4C1,H1-0,H3F4,H2BC3,H2AJ,H1-3,BASP1,PSIP1,RPL6,RPL23A,MAPT,SNRPD2,RPS27A,HNRNPC,SFPQ,HSPA8,NPM1,HNRNPD,NOLC1,RPL19,EEF1A1,MATR3,HIST2H2AA1,HNRNPA3,RPL7A,MECP2,HNRNPL"
"GO:MF","protein-macromolecule adaptor activity","GO:0030674","0.04746304204348103","1.32364443003864","921","98","13","24018","H2AX,HNRNPA2B1,MAP1A,BASP1,PSIP1,ANK2,HNRNPC,HSPA8,NOLC1,BAIAP2,SHANK2,VAMP2,MECP2"
"GO:BP","organelle organization","GO:0006996","7.199959749671499e-22","21.142669931422123","3494","95","56","25907","H2BC1,H1-4,H1-2,H1-5,ACTA1,ACTB,H1-1,HNRNPA2B1,H1-0,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,KRT18,MAP2,H1-3,SYNPO,CAMK2A,NEFM,KRT19,TPPP,PCLO,KRT76,RPL6,ANK2,RPL23A,TUBB3,THY1,MAPT,KRT6A,KRT5,SFPQ,TUBA3A,KRT42,KRT1,HSPA8,NPM1,HNRNPD,DMTN,NOLC1,BAIAP2,KRT17,SLC25A5,SHANK2,VAMP2,CFL1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SRCIN1,SYNGAP1,MAP4,MECP2"
"GO:BP","cellular component organization or biogenesis","GO:0071840","3.615158546438448e-20","19.441872651527554","7867","95","76","25907","MBP,H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,ACTA1,ACTB,H1-1,SYN1,BSN,HNRNPA2B1,H4C1,H1-0,MAP6,KRT71,H3F4,MAP1B,MAP1A,ACTBL2,KRT18,MAP2,H2AJ,H1-3,SYNPO,CAMK2A,KRT10,NEFM,BASP1,KRT19,TPPP,PCLO,PSIP1,KRT76,RPL6,ANK2,RPL23A,TUBB3,THY1,ALDOA,MAPT,KRT6A,SNRPD2,KRT5,RPS27A,SFPQ,TUBA3A,KRT42,KRT1,HSPA8,NPM1,HNRNPD,DMTN,NOLC1,BAIAP2,KRT17,SLC25A5,SHANK2,HIST2H2AA1,COL4A2,VAMP2,CFL1,PLP1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,RPL7A,MAP4,IQSEC2,MECP2"
"GO:BP","cellular component organization","GO:0016043","4.972788853759434e-19","18.30339998066199","7668","95","74","25907","MBP,H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,ACTA1,ACTB,H1-1,SYN1,BSN,HNRNPA2B1,H4C1,H1-0,MAP6,KRT71,H3F4,MAP1B,MAP1A,ACTBL2,KRT18,MAP2,H2AJ,H1-3,SYNPO,CAMK2A,KRT10,NEFM,BASP1,KRT19,TPPP,PCLO,PSIP1,KRT76,RPL6,ANK2,RPL23A,TUBB3,THY1,ALDOA,MAPT,KRT6A,SNRPD2,KRT5,SFPQ,TUBA3A,KRT42,KRT1,HSPA8,NPM1,HNRNPD,DMTN,NOLC1,BAIAP2,KRT17,SLC25A5,SHANK2,HIST2H2AA1,COL4A2,VAMP2,CFL1,PLP1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,IQSEC2,MECP2"
"GO:BP","cytoskeleton organization","GO:0007010","1.3551289696354856e-16","15.86801937037214","1471","95","35","25907","ACTA1,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,KRT18,MAP2,SYNPO,NEFM,KRT19,TPPP,PCLO,KRT76,ANK2,TUBB3,THY1,MAPT,KRT6A,KRT5,TUBA3A,KRT42,KRT1,NPM1,DMTN,BAIAP2,KRT17,CFL1,SPTBN1,KRT78,SPTBN2,DBN1,SRCIN1,MAP4,MECP2"
"GO:BP","supramolecular fiber organization","GO:0097435","2.342513336746918e-13","12.630317927842913","813","95","25","25907","ACTA1,KRT71,MAP1B,MAP1A,MAP2,SYNPO,BASP1,KRT19,TPPP,KRT76,MAPT,KRT6A,KRT5,KRT42,KRT1,HSPA8,DMTN,BAIAP2,KRT17,CFL1,SPTBN1,KRT78,SPTBN2,DBN1,MECP2"
"GO:BP","nucleosome assembly","GO:0006334","1.0444090521881078e-11","10.981129372679899","78","95","11","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,H1-3,HIST2H2AA1"
"GO:BP","anatomical structure development","GO:0048856","4.521552179103679e-11","10.34471245299794","6280","95","58","25907","MBP,H2BC1,H2AX,H1-5,ACTA1,ACTB,SYN1,BSN,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,CAMK2A,KRT10,BASP1,KRT19,TPPP,PCLO,KRT76,ANK2,TUBB3,THY1,MAPT,KRT6A,KRT5,KRT42,KRT1,HSPA8,FKBP1A,ACO2,HNRNPD,DMTN,NOLC1,BAIAP2,MATR3,KRT17,SLC25A5,SHANK2,COL4A2,ATP1A2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,VDAC1,IQSEC2,MECP2"
"GO:BP","nucleosome organization","GO:0034728","1.2619755787398859e-10","9.89894904930831","97","95","11","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,H1-3,HIST2H2AA1"
"GO:BP","developmental process","GO:0032502","1.3582606202310646e-10","9.8670168905352","6873","95","60","25907","MBP,H2BC1,H2AX,H1-5,ACTA1,ACTB,H1-1,SYN1,BSN,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,CAMK2A,KRT10,BASP1,KRT19,TPPP,PCLO,KRT76,ANK2,TUBB3,THY1,MAPT,KRT6A,KRT5,TUBA3A,KRT42,KRT1,HSPA8,FKBP1A,ACO2,HNRNPD,DMTN,NOLC1,BAIAP2,MATR3,KRT17,SLC25A5,SHANK2,COL4A2,ATP1A2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,VDAC1,IQSEC2,MECP2"
"GO:BP","intermediate filament cytoskeleton organization","GO:0045104","1.4090557268843083e-9","8.851071830595568","86","95","10","25907","KRT71,KRT18,KRT19,KRT76,KRT6A,KRT5,KRT42,KRT1,KRT17,KRT78"
"GO:BP","intermediate filament-based process","GO:0045103","1.5872959444013308e-9","8.799342093385006","87","95","10","25907","KRT71,KRT18,KRT19,KRT76,KRT6A,KRT5,KRT42,KRT1,KRT17,KRT78"
"GO:BP","cellular component biogenesis","GO:0044085","3.189623019235931e-9","8.496260643068302","4421","95","46","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,ACTA1,ACTB,H1-1,BSN,H4C1,H1-0,H3F4,MAP1B,MAP2,H1-3,SYNPO,KRT10,BASP1,KRT19,TPPP,PCLO,PSIP1,RPL6,ANK2,RPL23A,THY1,ALDOA,MAPT,SNRPD2,KRT5,RPS27A,KRT1,HSPA8,NPM1,DMTN,BAIAP2,SHANK2,HIST2H2AA1,VAMP2,CFL1,SPTBN1,SPTBN2,DBN1,RPL7A,IQSEC2,MECP2"
"GO:BP","nervous system development","GO:0007399","4.381657564570629e-9","8.35836156644408","2593","95","35","25907","MBP,H2AX,ACTB,SYN1,BSN,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,CAMK2A,TPPP,PCLO,ANK2,TUBB3,THY1,MAPT,HSPA8,HNRNPD,BAIAP2,SHANK2,ATP1A2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,SPTBN2,DBN1,SRCIN1,SYNGAP1,MAP4,IQSEC2,MECP2"
"GO:BP","intermediate filament organization","GO:0045109","5.405855424214797e-9","8.26713557338116","67","95","9","25907","KRT71,KRT19,KRT76,KRT6A,KRT5,KRT42,KRT1,KRT17,KRT78"
"GO:BP","cellular component assembly","GO:0022607","8.159072824319688e-9","8.088359190530438","4165","95","44","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,ACTA1,ACTB,H1-1,BSN,H4C1,H1-0,H3F4,MAP1B,MAP2,H1-3,SYNPO,KRT10,BASP1,KRT19,TPPP,PCLO,PSIP1,RPL6,ANK2,RPL23A,THY1,ALDOA,MAPT,SNRPD2,KRT5,KRT1,HSPA8,NPM1,DMTN,BAIAP2,SHANK2,HIST2H2AA1,VAMP2,CFL1,SPTBN1,SPTBN2,DBN1,IQSEC2,MECP2"
"GO:BP","cell junction organization","GO:0034330","1.7258555995301978e-8","7.762995544049941","898","95","21","25907","ACTB,SYN1,BSN,MAP1B,ACTBL2,SYNPO,PCLO,ANK2,THY1,HSPA8,DMTN,BAIAP2,SHANK2,CFL1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","regulation of localization","GO:0032879","7.825786774982747e-8","7.106471989263083","2108","95","30","25907","ACTB,H1-1,SYN1,BSN,MAP1B,MAP1A,MAP2,CAMK2A,PCLO,ANK2,THY1,MAPT,KRT5,HSPA8,FKBP1A,NPM1,DMTN,NOLC1,SLC25A5,ATP1A2,VAMP2,CFL1,PLP1,PPIA,SPTBN1,DBN1,SORBS2,VDAC1,IQSEC2,MECP2"
"GO:BP","chromatin remodeling","GO:0006338","1.3695947079650408e-7","6.86340793075251","699","95","18","25907","H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,ACTB,H1-1,H4C1,H1-0,H3F4,H2AJ,H1-3,PSIP1,SFPQ,NPM1,HIST2H2AA1,MECP2"
"GO:BP","protein-DNA complex assembly","GO:0065004","1.568389994781016e-7","6.804545936854651","185","95","11","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,H1-3,HIST2H2AA1"
"GO:BP","regulation of synaptic plasticity","GO:0048167","2.326535749778325e-7","6.6332902696675","382","95","14","25907","SYN1,MAP1B,MAP1A,SYNPO,CAMK2A,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,DBN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","synapse organization","GO:0050808","2.399260558593103e-7","6.619922585290002","630","95","17","25907","SYN1,BSN,MAP1B,ACTBL2,SYNPO,PCLO,HSPA8,BAIAP2,SHANK2,CFL1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","protein-containing complex assembly","GO:0065003","2.7277823536777624e-7","6.564190284443555","2678","95","33","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,MAP1B,MAP2,H1-3,KRT10,BASP1,TPPP,PSIP1,RPL6,RPL23A,ALDOA,MAPT,SNRPD2,KRT5,KRT1,HSPA8,DMTN,BAIAP2,HIST2H2AA1,VAMP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","regulation of protein polymerization","GO:0032271","3.078232346044431e-7","6.511698602569303","197","95","11","25907","MAP1B,MAP2,TPPP,MAPT,DMTN,BAIAP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","protein-containing complex organization","GO:0043933","3.616089634696821e-7","6.441760812883691","2868","95","34","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,MAP1B,MAP1A,MAP2,H1-3,KRT10,BASP1,TPPP,PSIP1,RPL6,RPL23A,ALDOA,MAPT,SNRPD2,KRT5,KRT1,HSPA8,DMTN,BAIAP2,HIST2H2AA1,VAMP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","protein-DNA complex organization","GO:0071824","4.960565994061164e-7","6.304468768252982","206","95","11","25907","H2BC1,H1-4,H1-2,H1-5,HP1BP3,H1-1,H4C1,H1-0,H3F4,H1-3,HIST2H2AA1"
"GO:BP","system development","GO:0048731","6.103954000953176e-7","6.21438874785912","4155","95","41","25907","MBP,H2AX,ACTB,SYN1,BSN,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,CAMK2A,BASP1,TPPP,PCLO,ANK2,TUBB3,THY1,MAPT,HSPA8,FKBP1A,ACO2,HNRNPD,BAIAP2,MATR3,SHANK2,COL4A2,ATP1A2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,IQSEC2,MECP2"
"GO:BP","protein polymerization","GO:0051258","7.150550403975722e-7","6.145660527680116","274","95","12","25907","MAP1B,MAP2,TPPP,MAPT,KRT5,DMTN,BAIAP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","neuron projection morphogenesis","GO:0048812","0.000001366218556005366","5.864479820365575","706","95","17","25907","MBP,ACTB,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,TUBB3,THY1,MAPT,BAIAP2,CFL1,DBN1,SRCIN1,SYNGAP1,MECP2"
"GO:BP","plasma membrane bounded cell projection morphogenesis","GO:0120039","0.000001877566114284513","5.726404761347283","721","95","17","25907","MBP,ACTB,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,TUBB3,THY1,MAPT,BAIAP2,CFL1,DBN1,SRCIN1,SYNGAP1,MECP2"
"GO:BP","axo-dendritic transport","GO:0008088","0.0000020658257911162026","5.684906304862341","87","95","8","25907","BSN,MAP6,MAP1A,MAP2,MAPT,SFPQ,HSPA8,MECP2"
"GO:BP","multicellular organism development","GO:0007275","0.000002069752749037157","5.684081531906512","4907","95","44","25907","MBP,H2AX,ACTB,SYN1,BSN,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,CAMK2A,BASP1,KRT19,TPPP,PCLO,ANK2,TUBB3,THY1,MAPT,HSPA8,FKBP1A,ACO2,HNRNPD,NOLC1,BAIAP2,MATR3,KRT17,SHANK2,COL4A2,ATP1A2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,IQSEC2,MECP2"
"GO:BP","cell projection morphogenesis","GO:0048858","0.0000021722049152444794","5.6630992079219595","728","95","17","25907","MBP,ACTB,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,TUBB3,THY1,MAPT,BAIAP2,CFL1,DBN1,SRCIN1,SYNGAP1,MECP2"
"GO:BP","chromatin organization","GO:0006325","0.000002685596210086745","5.570959284635966","842","95","18","25907","H2BC1,H1-4,H2AX,H1-2,H1-5,HP1BP3,ACTB,H1-1,H4C1,H1-0,H3F4,H2AJ,H1-3,PSIP1,SFPQ,NPM1,HIST2H2AA1,MECP2"
"GO:BP","synaptic signaling","GO:0099536","0.000002785913143585921","5.555032427700054","953","95","19","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,SPTBN2,DBN1,SORBS2,SYNGAP1,VDAC1,IQSEC2,MECP2"
"GO:BP","regulation of supramolecular fiber organization","GO:1902903","0.00000284752809793605","5.545531981834157","383","95","13","25907","MAP1B,MAP1A,MAP2,SYNPO,MAPT,HSPA8,DMTN,BAIAP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","cell morphogenesis involved in neuron differentiation","GO:0048667","0.0000033436097797143195","5.47578441317248","650","95","16","25907","MBP,ACTB,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,TUBB3,THY1,MAPT,BAIAP2,CFL1,DBN1,SRCIN1,SYNGAP1"
"GO:BP","cellular developmental process","GO:0048869","0.000003712450730766538","5.430339301310611","4796","95","43","25907","MBP,H2BC1,ACTA1,ACTB,SYN1,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,KRT10,BASP1,KRT19,TPPP,KRT76,ANK2,TUBB3,THY1,MAPT,KRT6A,KRT5,KRT42,KRT1,HNRNPD,DMTN,NOLC1,BAIAP2,KRT17,SLC25A5,COL4A2,CFL1,PLP1,PPIA,KRT78,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,VDAC1,MECP2"
"GO:BP","cellular localization","GO:0051641","0.0000041165405602167795","5.385467601133901","3493","95","36","25907","H2AX,H1-5,ACTB,SYN1,BSN,HNRNPA2B1,H4C1,MAP6,MAP1B,MAP1A,KRT18,MAP2,CAMK2A,PCLO,ANK2,THY1,MAPT,KRT5,SFPQ,HSPA8,FKBP1A,NPM1,DMTN,NOLC1,BAIAP2,VAMP2,CFL1,PPIA,SPTBN1,SPTBN2,DBN1,SORBS2,SYNGAP1,MAP4,IQSEC2,MECP2"
"GO:BP","chemical synaptic transmission","GO:0007268","0.000008168240938570194","5.087871460349618","904","95","18","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,SPTBN2,DBN1,SYNGAP1,VDAC1,IQSEC2,MECP2"
"GO:BP","anterograde trans-synaptic signaling","GO:0098916","0.000008168240938570194","5.087871460349618","904","95","18","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,SPTBN2,DBN1,SYNGAP1,VDAC1,IQSEC2,MECP2"
"GO:BP","regulation of organelle organization","GO:0033043","0.000009254165027499885","5.033662760088605","1145","95","20","25907","ACTB,HNRNPA2B1,MAP6,MAP1B,MAP1A,MAP2,SYNPO,TPPP,MAPT,SFPQ,NPM1,HNRNPD,DMTN,BAIAP2,SLC25A5,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","trans-synaptic signaling","GO:0099537","0.000009367148046753281","5.028392615738777","912","95","18","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,SPTBN2,DBN1,SYNGAP1,VDAC1,IQSEC2,MECP2"
"GO:BP","regulation of cytoskeleton organization","GO:0051493","0.00001096200315408812","4.960110077304607","515","95","14","25907","MAP6,MAP1B,MAP1A,MAP2,SYNPO,TPPP,MAPT,DMTN,BAIAP2,CFL1,SPTBN1,SPTBN2,DBN1,MECP2"
"GO:BP","cell differentiation","GO:0030154","0.00001346066071001334","4.870933622454494","4795","95","42","25907","MBP,H2BC1,ACTA1,ACTB,SYN1,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,KRT10,BASP1,KRT19,TPPP,KRT76,ANK2,TUBB3,THY1,MAPT,KRT6A,KRT5,KRT42,KRT1,DMTN,NOLC1,BAIAP2,KRT17,SLC25A5,COL4A2,CFL1,PLP1,PPIA,KRT78,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,VDAC1,MECP2"
"GO:BP","anatomical structure morphogenesis","GO:0009653","0.00001386544563332279","4.8580661677029315","2781","95","31","25907","MBP,ACTA1,ACTB,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,KRT19,TPPP,ANK2,TUBB3,THY1,MAPT,KRT6A,FKBP1A,DMTN,NOLC1,BAIAP2,MATR3,KRT17,COL4A2,CFL1,SPTBN1,SPTBN2,DBN1,SRCIN1,SYNGAP1,MECP2"
"GO:BP","modulation of chemical synaptic transmission","GO:0050804","0.000013977357835477134","4.854574916281365","719","95","16","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,DBN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","regulation of trans-synaptic signaling","GO:0099177","0.000014253238077034318","4.846086460621411","720","95","16","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,DBN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","chromosome condensation","GO:0030261","0.000018091653916465532","4.742521728664727","42","95","6","25907","H1-4,H1-2,H1-5,H1-1,H1-0,H1-3"
"GO:BP","keratinization","GO:0031424","0.000019427150434965394","4.711590896833442","74","95","7","25907","KRT71,KRT76,KRT6A,KRT5,KRT1,KRT17,KRT78"
"GO:BP","negative regulation of supramolecular fiber organization","GO:1902904","0.000023244460259785616","4.633680533753564","169","95","9","25907","MAP1B,MAP1A,MAP2,HSPA8,DMTN,CFL1,SPTBN1,SPTBN2,DBN1"
"GO:BP","postsynapse organization","GO:0099173","0.000023815677342220105","4.623137062197517","298","95","11","25907","MAP1B,ACTBL2,HSPA8,BAIAP2,SHANK2,CFL1,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1"
"GO:BP","regulation of cellular component size","GO:0032535","0.000025160372865091402","4.59928292713568","376","95","12","25907","HP1BP3,MAP1B,MAP2,PCLO,MAPT,NPM1,DMTN,BAIAP2,CFL1,SPTBN1,SPTBN2,DBN1"
"GO:BP","multicellular organismal process","GO:0032501","0.000027309768842275024","4.563681975837904","8499","95","58","25907","MBP,H2AX,ACTA1,ACTB,SYN1,BSN,MAP6,KRT71,MAP1B,MAP1A,ACTBL2,MAP2,H2AJ,SYNPO,CAMK2A,BASP1,KRT19,TPPP,PCLO,KRT76,ANK2,TNNC2,TUBB3,THY1,MAPT,KRT6A,KRT5,TUBA3A,KRT1,HSPA8,FKBP1A,ACO2,HNRNPD,DMTN,NOLC1,BAIAP2,MATR3,KRT17,SLC25A5,SHANK2,COL4A2,ATP1A2,VAMP2,BCAS1,CFL1,PLP1,PPIA,SPTBN1,KRT78,SPTBN2,DBN1,SORBS2,SRCIN1,SYNGAP1,MAP4,VDAC1,IQSEC2,MECP2"
"GO:BP","negative regulation of protein depolymerization","GO:1901880","0.000028183025455168942","4.550012387097607","78","95","7","25907","MAP1B,MAP1A,MAP2,DMTN,CFL1,SPTBN1,SPTBN2"
"GO:BP","regulation of cellular component organization","GO:0051128","0.00002898533482164011","4.537821678548312","2537","95","29","25907","MBP,ACTB,H1-1,HNRNPA2B1,MAP6,MAP1B,MAP1A,MAP2,SYNPO,TPPP,THY1,MAPT,SFPQ,HSPA8,NPM1,HNRNPD,DMTN,BAIAP2,KRT17,SLC25A5,SHANK2,CFL1,SPTBN1,SPTBN2,DBN1,SRCIN1,SYNGAP1,IQSEC2,MECP2"
"GO:BP","dendrite development","GO:0016358","0.000035732161929196644","4.446940706565098","310","95","11","25907","MAP6,MAP1B,MAP1A,MAP2,CAMK2A,BAIAP2,CFL1,DBN1,SRCIN1,SYNGAP1,MECP2"
"GO:BP","transport along microtubule","GO:0010970","0.000038313634423113494","4.416646648981764","179","95","9","25907","BSN,MAP6,MAP1B,MAP1A,MAP2,MAPT,SFPQ,HSPA8,MECP2"
"GO:BP","protein depolymerization","GO:0051261","0.000039514851650581446","4.403239644180402","126","95","8","25907","MAP1B,MAP1A,MAP2,HSPA8,DMTN,CFL1,SPTBN1,SPTBN2"
"GO:BP","cell-cell signaling","GO:0007267","0.00004970289766477904","4.303618291283974","1398","95","21","25907","SYN1,BSN,MAP1B,MAP1A,SYNPO,CAMK2A,PCLO,ANK2,THY1,MAPT,BAIAP2,SHANK2,VAMP2,CFL1,SPTBN2,DBN1,SORBS2,SYNGAP1,VDAC1,IQSEC2,MECP2"
"GO:BP","neuron projection development","GO:0031175","0.00005330996616870317","4.2731915930846815","1144","95","19","25907","MBP,ACTB,MAP6,MAP1B,MAP1A,ACTBL2,MAP2,CAMK2A,TUBB3,THY1,MAPT,BAIAP2,CFL1,PLP1,DBN1,SRCIN1,SYNGAP1,MAP4,MECP2"
